hour,solar_cf,demand
6643,0,-29738.667
6644,0,-32573.84804
6645,0,-30690.41281
6646,0,-28568.22693
6647,0,-24646.83524
6648,0,-21686.67706
6649,0,-19617.18303
6650,0,-19305.569
6651,0,-18794.11212
6652,0,-18151.16789
6653,0,-18795.08879
6654,0,-20105.32293
6655,0.026977452,-22767.25439
6656,0.224186164,-24793.23438
6657,0.286642865,-26632.60615
6658,0.595508825,-27227.36547
6659,0.662806756,-26786.95617
6660,0.727300375,-27691.86305
6661,0.742313641,-26620.20873
6662,0.670112166,-25608.47258
6663,0.62105236,-26126.09674
6664,0.448212413,-26202.92135
6665,0.230785113,-26869.52723
6666,0.054792972,-26179.98513
6667,0,-29985.97174
6668,0,-33088.07801
6669,0,-31294.97403
6670,0,-29370.90919
6671,0,-25533.1709
6672,0,-22645.11292
6673,0,-20011.47496
6674,0,-19253.01103
6675,0,-18574.90536
6676,0,-18692.93575
6677,0,-19235.1097
6678,0,-20880.2365
6679,0.028920866,-23428.20447
6680,0.136383043,-24958.6692
6681,0.328659469,-26698.7655
6682,0.564007964,-27802.2682
6683,0.631585735,-27829.5263
6684,0.606054033,-27446.03203
6685,0.664558532,-26959.84193
6686,0.449395865,-27099.79881
6687,0.287133205,-27628.44435
6688,0.387298814,-26879.41502
6689,0.205822888,-26722.33026
6690,0.046783969,-26339.3236
6691,0,-28089.85421
6692,0,-32181.38062
6693,0,-32189.27333
6694,0,-29590.03848
6695,0,-25798.62042
6696,0,-22211.99747
6697,0,-19802.93269
6698,0,-18979.42517
6699,0,-18334.58556
6700,0,-17904.5869
6701,0,-18869.31874
6702,0,-21332.9847
6703,0.028807286,-23409.274
6704,0.185538357,-25159.5211
6705,0.29597877,-26549.0047
6706,0.477926065,-26617.8872
6707,0.637886599,-26541.65978
6708,0.655717107,-26545.15454
6709,0.743091201,-26059.67924
6710,0.719817267,-26279.51401
6711,0.586123176,-25843.50578
6712,0.325186496,-27423.5248
6713,0.208627449,-28581.16321
6714,0.04449525,-27794.64411
6715,0,-28193.03187
6716,0,-29743.21339
6717,0,-31137.72099
6718,0,-29658.00898
6719,0,-25043.60224
6720,0,-22637.13007
6721,0,-19394.06016
6722,0,-18287.33792
6723,0,-17291.99128
6724,0,-17485.09822
6725,0,-17613.73572
6726,0,-19082.39933
6727,0.039853382,-22093.05787
6728,0.169852872,-23346.5926
6729,0.237593524,-26041.45616
6730,0.500237177,-27631.72699
6731,0.639175923,-27315.54336
6732,0.662625159,-27558.72499
6733,0.761854073,-27371.07574
6734,0.751039411,-27120.2683
6735,0.588830689,-27715.12686
6736,0.402134467,-27957.7643
6737,0.172794235,-27847.08922
6738,0.052151193,-26878.14774
6739,0,-27266.21081
6740,0,-29420.53522
6741,0,-30804.48589
6742,0,-28863.30232
6743,0,-24079.48059
6744,0,-20831.74545
6745,0,-19428.2871
6746,0,-18827.79646
6747,0,-18100.55433
6748,0,-18219.29083
6749,0,-18712.92745
6750,0,-19419.417
6751,0.023683326,-21514.61693
6752,0.156871727,-23702.63153
6753,0.367192727,-26255.37023
6754,0.395562073,-27306.98159
6755,0.338603572,-27550.83075
6756,0.656387447,-27292.76693
6757,0.708924073,-27570.40119
6758,0.690724098,-26003.17222
6759,0.503250157,-25895.53802
6760,0.392837572,-25635.95143
6761,0.17407872,-25911.25952
6762,0.047172438,-25726.1328
6763,0,-29490.35741
6764,0,-32553.53496
6765,0,-30083.04119
6766,0,-27796.89125
6767,0,-24604.5374
6768,0,-21767.70799
6769,0,-19524.68425
6770,0,-18360.96627
6771,0,-18107.53063
6772,0,-17953.77377
6773,0,-18286.11467
6774,0,-18770.94555
6775,0.028242816,-19734.08702
6776,0.135903539,-21758.92291
6777,0.420564971,-23256.08864
6778,0.497422459,-23528.88462
6779,0.718621352,-22985.78673
6780,0.65604421,-22236.62451
6781,0.732783028,-22283.63725
6782,0.707380261,-22067.41006
6783,0.451398157,-22130.31476
6784,0.41255804,-21781.39424
6785,0.241798893,-20856.97448
6786,0.051902433,-21679.56056
6787,0,-25413.88093
6788,0,-28488.90128
6789,0,-27611.88212
6790,0,-25388.11427
6791,0,-22544.7363
6792,0,-19273.98008
6793,0,-17165.55083
6794,0,-15826.99039
6795,0,-15490.4478
6796,0,-15131.57082
6797,0,-15575.41307
6798,0,-17534.58365
6799,0.027174854,-19296.93648
6800,0.214052658,-20933.61232
6801,0.479381898,-22704.09137
6802,0.46034044,-23820.50125
6803,0.640723651,-23923.89001
6804,0.790999237,-23883.43863
6805,0.669061156,-23688.42412
6806,0.520280044,-24163.92628
6807,0.471807782,-23456.45788
6808,0.181833111,-23058.34339
6809,0.252942174,-24279.19804
6810,0.057349585,-24101.42714
6811,0,-27619.32932
6812,0,-30498.28314
6813,0,-29535.93829
6814,0,-26468.71726
6815,0,-22848.77825
6816,0,-20297.48768
6817,0,-17089.9061
6818,0,-16265.01622
6819,0,-16087.64574
6820,0,-15904.78162
6821,0,-16309.01114
6822,0,-18756.73395
6823,0.029572207,-21201.54966
6824,0.135004187,-23109.30534
6825,0.235095489,-25056.52328
6826,0.52397529,-26227.11482
6827,0.53926126,-25687.45165
6828,0.71954607,-26027.41515
6829,0.644524696,-26206.57519
6830,0.610904459,-25670.86705
6831,0.366987594,-26249.94261
6832,0.394739454,-26564.27979
6833,0.179286675,-27253.44342
6834,0.038951182,-25286.52238
6835,0,-28798.5675
6836,0,-31678.50736
6837,0,-31535.70792
6838,0,-28355.30212
6839,0,-23940.69605
6840,0,-20447.64522
6841,0,-19385.18633
6842,0,-18761.66656
6843,0,-17925.37707
6844,0,-18238.65857
6845,0,-18824.34257
6846,0,-21575.93133
6847,0.02831835,-25502.23864
6848,0.179807878,-25679.28613
6849,0.177137091,-26983.95505
6850,0.494586958,-28091.87855
6851,0.705808304,-27547.70522
6852,0.573963847,-27881.26427
6853,0.623177076,-27290.68757
6854,0.537151097,-27411.21417
6855,0.523692186,-26756.35961
6856,0.407499897,-26718.53689
6857,0.173518675,-27342.49965
6858,0.040200562,-27631.98485
6859,0,-31061.67913
6860,0,-33526.3147
6861,0,-32362.22667
6862,0,-29037.95112
6863,0,-25719.218
6864,0,-21556.20055
6865,0,-20373.95033
6866,0,-19821.24325
6867,0,-19388.8522
6868,0,-19350.91991
6869,0,-19806.65188
6870,0,-22239.04277
6871,0.04384257,-25431.98823
6872,0.163550949,-25485.81303
6873,0.46698144,-26753.78109
6874,0.501117291,-27667.32411
6875,0.657960862,-27838.90203
6876,0.57002236,-27860.53353
6877,0.601390399,-27496.1693
6878,0.562095223,-26486.49894
6879,0.352978141,-26943.82437
6880,0.417825974,-26988.33706
6881,0.206811794,-26957.15794
6882,0.046899121,-27687.37971
6883,0,-31563.37196
6884,0,-34055.26828
6885,0,-33268.8651
6886,0,-29434.24033
6887,0,-25868.15203
6888,0,-21720.46445
6889,0,-20194.94039
6890,0,-19743.70522
6891,0,-19272.67789
6892,0,-19305.07676
6893,0,-19933.08366
6894,0,-23006.73014
6895,0.036394033,-25547.07162
6896,0.183857811,-25413.35795
6897,0.262886333,-26537.92394
6898,0.355508693,-27575.75979
6899,0.593321861,-27485.11758
6900,0.472959115,-27712.69106
6901,0.296614717,-27272.86776
6902,0.550684668,-26998.95994
6903,0.229720631,-27538.64169
6904,0.244016914,-27530.76556
6905,0.118486627,-27431.99658
6906,0.042142278,-27485.93647
6907,0,-30580.07561
6908,0,-33793.54194
6909,0,-32660.85378
6910,0,-29972.34713
6911,0,-26250.50021
6912,0,-22903.86368
6913,0,-19613.66725
6914,0,-18853.20861
6915,0,-18260.72078
6916,0,-18117.55653
6917,0,-18348.02689
6918,0,-18533.60396
6919,0.035513998,-21472.56886
6920,0.196766729,-23124.12294
6921,0.320756119,-25116.23258
6922,0.468958865,-26389.97694
6923,0.442650798,-25895.1378
6924,0.69609632,-25628.18878
6925,0.686465409,-25364.37705
6926,0.654384092,-24963.69683
6927,0.560640005,-24781.10043
6928,0.452790309,-24853.37682
6929,0.233408,-24659.98276
6930,0.043078171,-25431.73228
6931,0,-29250.8918
6932,0,-32783.3828
6933,0,-32271.47538
6934,0,-29615.08799
6935,0,-26324.69712
6936,0,-21949.00125
6937,0,-19730.74546
6938,0,-18588.9677
6939,0,-18001.7766
6940,0,-17822.67878
6941,0,-17888.85194
6942,0,-18846.67309
6943,0.026824865,-20273.89812
6944,0.143257341,-22613.62093
6945,0.340620086,-23397.0032
6946,0.548981749,-23717.43066
6947,0.774814852,-22739.59987
6948,0.708576253,-22175.8966
6949,0.72848877,-22466.76313
6950,0.751097712,-22577.31147
6951,0.617373741,-21866.01671
6952,0.466490846,-22399.76936
6953,0.252983151,-22252.26042
6954,0.052556401,-22894.13218
6955,0,-26873.29257
6956,0,-29904.71261
6957,0,-29722.71284
6958,0,-26422.98873
6959,0,-21954.72703
6960,0,-18598.04186
6961,0,-17311.66549
6962,0,-16556.50562
6963,0,-16205.1059
6964,0,-15961.43214
6965,0,-16949.15879
6966,0,-20008.40571
6967,0.03172635,-22781.445
6968,0.090880794,-23262.06371
6969,0.414821806,-25234.05144
6970,0.524545001,-24829.67823
6971,0.5950509,-24889.26559
6972,0.805413934,-24844.76511
6973,0.806810371,-24475.15093
6974,0.739659301,-24603.17813
6975,0.673099316,-24869.46521
6976,0.473280707,-25751.14571
6977,0.270479207,-26072.36593
6978,0.046985987,-26384.29175
6979,0,-29759.51952
6980,0,-33416.64142
6981,0,-32630.6894
6982,0,-29624.62461
6983,0,-25651.18838
6984,0,-22625.61584
6985,0,-20557.97845
6986,0,-19943.79737
6987,0,-19317.38812
6988,0,-19009.18309
6989,0,-19786.55061
6990,0,-22896.56319
6991,0.035929563,-25669.1059
6992,0.205660036,-25343.06319
6993,0.402946292,-26583.38582
6994,0.631391589,-26935.15004
6995,0.729232432,-26749.55993
6996,0.779201166,-27261.03438
6997,0.776191908,-26587.75636
6998,0.722917096,-26031.6988
6999,0.624402825,-26874.61225
7000,0.452930045,-26262.78979
7001,0.242598124,-26260.34373
7002,0.042937788,-26090.95888
7003,0,-30154.75822
7004,0,-33006.07402
7005,0,-32321.82996
7006,0,-29648.44753
7007,0,-26066.51436
7008,0,-22505.84255
7009,0,-20814.59148
7010,0,-20024.36338
7011,0,-19224.71992
7012,0,-18891.19026
7013,0,-18616.10085
7014,0,-19201.05118
7015,0.046660082,-19827.76204
7016,0.161664098,-21481.30373
7017,0.323043575,-22715.81695
7018,0.650781099,-24108.06131
7019,0.691835932,-23796.48957
7020,0.784784057,-24296.44984
7021,0.745103361,-24227.47463
7022,0.714337839,-24527.48345
7023,0.620693372,-24143.50426
7024,0.470204031,-23943.97314
7025,0.204246258,-23991.78319
7026,0.041854604,-24353.09806
7027,0,-27765.96826
7028,0,-31292.62023
7029,0,-30037.42222
7030,0,-27468.85636
7031,0,-23213.11197
7032,0,-19914.48523
7033,0,-17976.18901
7034,0,-17222.06571
7035,0,-16032.75041
7036,0,-16200.97942
7037,0,-16979.95991
7038,0,-20066.61678
7039,0.041686876,-22839.97397
7040,0.151922141,-23661.84957
7041,0.322020632,-25608.78146
7042,0.368114555,-25978.21341
7043,0.520594156,-25909.37377
7044,0.657006384,-25767.2337
7045,0.706842889,-25587.67585
7046,0.697940832,-25035.39099
7047,0.59293167,-25278.51127
7048,0.463775734,-25534.83862
7049,0.221419701,-25806.05477
7050,0.047518075,-26068.37044
7051,0,-29989.00984
7052,0,-32974.93227
7053,0,-32585.0667
7054,0,-30035.01608
7055,0,-25189.46214
7056,0,-24399.4019
7057,0,-20079.19491
7058,0,-19713.64274
7059,0,-19147.00012
7060,0,-19272.36301
7061,0,-19804.58425
7062,0,-22999.17845
7063,0.034045703,-25300.60879
7064,0.198966771,-24998.58942
7065,0.40562251,-26476.90948
7066,0.546124834,-26970.4219
7067,0.715505818,-26915.36742
7068,0.739289669,-26740.19582
7069,0.707365994,-26690.31411
7070,0.759543816,-26329.25204
7071,0.552258714,-26443.04562
7072,0.415421592,-26928.99542
7073,0.243050676,-26730.13912
7074,0.043147627,-26256.74771
7075,0,-30057.19867
7076,0,-33273.69621
7077,0,-32274.48584
7078,0,-29818.32561
7079,0,-26264.84342
7080,0,-22744.6232
7081,0,-21012.33493
7082,0,-19717.54959
7083,0,-19460.53244
7084,0,-18964.36105
7085,0,-19127.35917
7086,0,-20434.08374
7087,0.030595295,-22533.39514
7088,0.119195929,-24324.78291
7089,0.214488094,-26389.56994
7090,0.408065862,-26430.71634
7091,0.370195168,-26555.44804
7092,0.469059754,-26853.71967
7093,0.52056519,-26214.21933
7094,0.602953369,-25927.67804
7095,0.541110468,-25587.07625
7096,0.344366228,-25360.56759
7097,0.23828829,-24973.14117
7098,0.049757147,-25606.42048
7099,0,-28933.62907
7100,0,-32069.58973
7101,0,-31625.58801
7102,0,-29032.8229
7103,0,-24936.17375
7104,0,-22630.31702
7105,0,-20040.021
7106,0,-19205.42446
7107,0,-18451.98266
7108,0,-18191.71967
7109,0,-18353.77412
7110,0,-18798.97632
7111,0.031435385,-20241.49631
7112,0.206849204,-22246.00109
7113,0.413396553,-23814.42477
7114,0.653885791,-23804.5611
7115,0.701790212,-22585.87341
7116,0.650369742,-21805.23319
7117,0.778734076,-21854.65675
7118,0.718478896,-22318.22788
7119,0.650671125,-22161.46963
7120,0.390203277,-22099.17305
7121,0.251047582,-21346.2801
7122,0.043384669,-22088.80562
7123,0,-26643.78453
7124,0,-30064.90909
7125,0,-28853.58287
7126,0,-26637.11371
7127,0,-22399.1202
7128,0,-19583.3117
7129,0,-17463.423
7130,0,-16680.59458
7131,0,-16309.16214
7132,0,-16257.95533
7133,0,-16650.63743
7134,0,-20150.88072
7135,0.028403529,-23207.81818
7136,0.086388661,-23673.17337
7137,0.187701718,-24900.35447
7138,0.538262629,-25598.77478
7139,0.700899013,-25458.06068
7140,0.779026329,-25639.8717
7141,0.697843791,-25094.45722
7142,0.667573657,-25022.55019
7143,0.63348708,-25329.65732
7144,0.464612928,-25239.54099
7145,0.238384205,-25674.90273
7146,0.039675416,-25725.11638
7147,0,-29378.10195
7148,0,-33619.01665
7149,0,-31967.87822
7150,0,-29131.41099
7151,0,-25320.715
7152,0,-21858.22935
7153,0,-19895.3499
7154,0,-19089.62398
7155,0,-18842.4133
7156,0,-18365.95983
7157,0,-19513.12602
7158,0,-22601.0854
7159,0.033798017,-25234.61736
7160,0.192030108,-25157.72608
7161,0.330277074,-25918.52138
7162,0.584857801,-26491.77619
7163,0.619116601,-26259.37886
7164,0.637139192,-26438.73271
7165,0.712075554,-26433.2164
7166,0.565424487,-25797.6683
7167,0.490564014,-25862.65332
7168,0.426089355,-26198.42813
7169,0.223636186,-26151.77132
7170,0.037255036,-25927.40045
7171,0,-29749.86392
7172,0,-32426.60151
7173,0,-32457.35225
7174,0,-29118.71077
7175,0,-25094.5535
7176,0,-21818.51251
7177,0,-20132.35913
7178,0,-19576.64272
7179,0,-19065.93608
7180,0,-19082.5657
7181,0,-19566.68091
7182,0,-22873.60265
7183,0.023516566,-25153.92265
7184,0.138148008,-25010.94788
7185,0.232461067,-26092.89207
7186,0.557170679,-26626.56571
7187,0.646645185,-27348.79242
7188,0.533773268,-26697.78629
7189,0.712854486,-26826.39969
7190,0.799133537,-26218.03779
7191,0.61613988,-26655.17392
7192,0.493251974,-27493.38908
7193,0.238155747,-27053.43887
7194,0.042691375,-27069.68391
7195,0,-30190.62463
7196,0,-34033.5398
7197,0,-32597.84035
7198,0,-30102.68417
7199,0,-25998.56791
7200,0,-22592.80821
7201,0,-20334.49405
7202,0,-19868.7065
7203,0,-19114.97955
7204,0,-18657.47532
7205,0,-19753.49372
7206,0,-22852.20822
7207,0.035508249,-25406.33237
7208,0.172671266,-25554.65651
7209,0.291334364,-26360.04219
7210,0.299128782,-26623.22835
7211,0.573297856,-26731.51007
7212,0.761608757,-26163.26421
7213,0.768292796,-26176.68298
7214,0.671896476,-26017.75415
7215,0.597532969,-26622.64889
7216,0.42724082,-26846.28014
7217,0.225003701,-26728.04013
7218,0.040223953,-27228.93464
7219,0,-30431.13012
7220,0,-33434.57786
7221,0,-32878.8434
7222,0,-30163.99856
7223,0,-25856.91571
7224,0,-22821.19145
7225,0,-19705.71999
7226,0,-19156.67685
7227,0,-18949.94756
7228,0,-18582.66529
7229,0,-18978.80897
7230,0,-22545.30439
7231,0.039159721,-26528.1323
7232,0.23400108,-26701.46082
7233,0.195935838,-27693.02106
7234,0.456909548,-28036.52066
7235,0.79917112,-27968.01257
7236,0.624318938,-26791.96444
7237,0.783288839,-25966.28515
7238,0.748807941,-25709.08902
7239,0.649269785,-26415.23787
7240,0.463938494,-27109.95902
7241,0.266034962,-26146.17004
7242,0.047524427,-26004.38061
7243,0,-29433.82061
7244,0,-32338.66484
7245,0,-31854.1789
7246,0,-29556.702
7247,0,-25965.09309
7248,0,-22880.26346
7249,0,-21139.90711
7250,0,-19962.04556
7251,0,-19779.78953
7252,0,-19008.56198
7253,0,-19582.26595
7254,0,-20375.86936
7255,0.047429399,-22213.95739
7256,0.222105484,-24450.70405
7257,0.43967137,-26377.06225
7258,0.61795984,-27484.95727
7259,0.696593201,-27800.31781
7260,0.775125661,-27191.37546
7261,0.54880675,-27182.58991
7262,0.586649266,-25920.05042
7263,0.656699042,-26014.64328
7264,0.44148155,-25670.30039
7265,0.253562783,-26393.80356
7266,0.044300717,-26740.98706
7267,0,-29744.35927
7268,0,-31804.85049
7269,0,-30709.60789
7270,0,-28703.86286
7271,0,-25553.51385
7272,0,-21975.41825
7273,0,-20255.63517
7274,0,-19189.39538
7275,0,-18741.12662
7276,0,-18441.34718
7277,0,-18220.33584
7278,0,-19070.53325
7279,0.03424784,-20579.95389
7280,0.175279298,-22976.91921
7281,0.431719595,-23672.63938
7282,0.500879161,-22762.48564
7283,0.562064993,-21425.34007
7284,0.696570999,-20619.82423
7285,0.479579166,-20776.99912
7286,0.703368284,-21698.82741
7287,0.553001634,-22117.88989
7288,0.402841567,-21270.31217
7289,0.194504221,-22049.75985
7290,0.037702389,-22591.6989
7291,0,-26820.32032
7292,0,-30284.3051
7293,0,-28099.30921
7294,0,-28568.23549
7295,0,-23749.64519
7296,0,-19917.68963
7297,0,-16957.93226
7298,0,-15644.76449
7299,0,-16117.14095
7300,0,-16133.91283
7301,0,-16789.4753
7302,0,-20270.8505
7303,0.039664419,-22673.57938
7304,0.206093789,-22888.61868
7305,0.435721962,-24193.78639
7306,0.645919025,-24650.22538
7307,0.741736624,-25455.57197
7308,0.809155542,-25514.14268
7309,0.787889246,-25152.78744
7310,0.722882806,-24735.60693
7311,0.631688244,-24960.6499
7312,0.32037949,-25377.23249
7313,0.248256795,-26070.87106
7314,0.042733458,-26127.75376
7315,0,-29180.19709
7316,0,-31911.90724
7317,0,-31312.75899
7318,0,-28636.36174
7319,0,-25384.969
7320,0,-21871.66371
7321,0,-19947.79727
7322,0,-19105.01463
7323,0,-18549.82594
7324,0,-18691.55433
7325,0,-19451.19858
7326,0,-22392.8523
7327,0.056911706,-24783.21737
7328,0.243244567,-25065.91534
7329,0.426238202,-26042.09148
7330,0.436513737,-27475.84401
7331,0.638903855,-26395.75155
7332,0.641925467,-26483.55823
7333,0.770112436,-26322.0874
7334,0.651764493,-25915.51585
7335,0.416975443,-26547.96461
7336,0.436387347,-26245.7817
7337,0.233356076,-27050.33839
7338,0.04081783,-27108.39338
7339,0,-30443.20074
7340,0,-33977.22535
7341,0,-33168.39847
7342,0,-29813.79945
7343,0,-25806.07564
7344,0,-22909.38155
7345,0,-20819.16502
7346,0,-19819.44428
7347,0,-19281.43948
7348,0,-19070.92407
7349,0,-20013.37665
7350,0,-22902.01956
7351,0.051503389,-25290.76167
7352,0.141233193,-25446.17931
7353,0.299967152,-26317.17125
7354,0.455884632,-27227.10018
7355,0.740013599,-27341.18211
7356,0.702867732,-26825.29201
7357,0.83066868,-26245.57734
7358,0.716783181,-25305.70804
7359,0.616214468,-25932.66046
7360,0.473341681,-26400.22447
7361,0.228466705,-26569.58594
7362,0.039413566,-27327.40397
7363,0,-31259.78861
7364,0,-33338.78064
7365,0,-32389.99354
7366,0,-30391.44473
7367,0,-26519.6813
7368,0,-22704.79118
7369,0,-20800.67403
7370,0,-19740.90794
7371,0,-19201.0148
7372,0,-19311.6371
7373,0,-19579.764
7374,0,-23263.06363
7375,0.035806282,-25223.03803
7376,0.152804036,-25243.64421
7377,0.426746413,-26300.23922
7378,0.522370315,-26752.89541
7379,0.767773179,-26778.61478
7380,0.698236484,-26251.35808
7381,0.670135137,-26409.88465
7382,0.686956771,-25938.36246
7383,0.630124849,-26207.15343
7384,0.40126844,-26089.75253
7385,0.205584557,-26933.01613
7386,0.040451772,-27239.70391
7387,0,-30474.35371
7388,0,-33600.3951
7389,0,-32945.52503
7390,0,-30594.56648
7391,0,-26030.24632
7392,0,-22846.18143
7393,0,-21196.7926
7394,0,-19954.5062
7395,0,-19668.18258
7396,0,-19342.92486
7397,0,-20233.13913
7398,0,-22613.44131
7399,0.032637056,-25265.37842
7400,0.213615542,-25455.41068
7401,0.327448098,-26285.55496
7402,0.590011917,-26768.35135
7403,0.683343834,-27225.86078
7404,0.629110741,-26638.02514
7405,0.745901375,-26631.57677
7406,0.697635429,-26254.00486
7407,0.572597989,-26227.8445
7408,0.419756069,-26036.87365
7409,0.216143833,-26623.14764
7410,0.038093386,-26519.34306
7411,0,-29820.33671
7412,0,-32484.13001
7413,0,-31832.25839
7414,0,-30067.81206
7415,0,-26030.304
7416,0,-22735.73698
7417,0,-21204.31397
7418,0,-19740.57795
7419,0,-19283.94094
7420,0,-18879.96719
7421,0,-19593.58229
7422,0,-20576.47016
7423,0.03790097,-23019.63645
7424,0.189060145,-24379.35901
7425,0.399896755,-26367.68388
7426,0.568356842,-27145.57325
7427,0.608244861,-27220.66702
7428,0.760743914,-26933.02122
7429,0.770506642,-25970.32646
7430,0.718500074,-26177.84679
7431,0.588179951,-25619.67055
7432,0.402109293,-25383.11642
7433,0.201663562,-24945.43523
7434,0.039023669,-24993.18902
7435,0,-28727.81789
7436,0,-31603.80332
7437,0,-30820.87327
7438,0,-28456.21773
7439,0,-25058.9749
7440,0,-22350.68026
7441,0,-19739.51574
7442,0,-18771.03129
7443,0,-18068.44185
7444,0,-17630.62751
7445,0,-17514.35393
7446,0,-18495.59409
7447,0.049639228,-19854.38427
7448,0.151220423,-21142.29078
7449,0.195983175,-23331.99703
7450,0.487588911,-23458.04413
7451,0.527670209,-22385.3252
7452,0.741148043,-22011.40462
7453,0.716332241,-21673.59209
7454,0.727433918,-21666.49087
7455,0.614683791,-21493.82087
7456,0.399012263,-21117.92259
7457,0.181065346,-21357.65493
7458,0.041315114,-21924.34926
7459,0,-25892.62233
7460,0,-29121.16797
7461,0,-28327.02819
7462,0,-25337.90406
7463,0,-21853.49768
7464,0,-18679.96519
7465,0,-17392.09291
7466,0,-16263.46732
7467,0,-15863.31122
7468,0,-15876.47809
7469,0,-17221.90211
7470,0,-20097.13781
7471,0.03322044,-22845.50123
7472,0.175379246,-22972.56501
7473,0.309637388,-24291.51646
7474,0.543505641,-25232.10384
7475,0.55058019,-25528.70635
7476,0.406408811,-25901.30212
7477,0.689948092,-25755.51663
7478,0.657024913,-25305.72757
7479,0.430539824,-25807.79128
7480,0.437258251,-25986.34201
7481,0.123247155,-26514.28992
7482,0.038515546,-26663.00762
7483,0,-30079.27281
7484,0,-33346.7851
7485,0,-32530.76536
7486,0,-29499.41556
7487,0,-25183.53207
7488,0,-22949.98813
7489,0,-20343.62906
7490,0,-19293.45535
7491,0,-19232.87402
7492,0,-19175.88053
7493,0,-19595.02301
7494,0,-23062.57901
7495,0.036550016,-25011.5854
7496,0.172255448,-25682.069
7497,0.434566267,-26344.40913
7498,0.576421976,-26393.90849
7499,0.71154555,-26298.31843
7500,0.756527689,-26069.37012
7501,0.704205333,-26169.39451
7502,0.52726627,-25607.34423
7503,0.577568491,-26885.30146
7504,0.434844971,-27263.29716
7505,0.228924436,-26459.00905
7506,0.039768702,-27319.90153
7507,0,-30120.93386
7508,0,-33752.48045
7509,0,-33117.77554
7510,0,-29734.49094
7511,0,-26363.80671
7512,0,-22862.93013
7513,0,-21308.43922
7514,0,-20574.42488
7515,0,-19936.43255
7516,0,-19603.28672
7517,0,-20211.63213
7518,0,-23294.85974
7519,0.037079172,-25433.84128
7520,0.232993672,-25511.75059
7521,0.449862751,-26660.84373
7522,0.617685155,-27158.67094
7523,0.467421763,-27358.89693
7524,0.5789984,-27365.59858
7525,0.66116943,-27125.00393
7526,0.508014559,-26625.23013
7527,0.579141073,-26395.03632
7528,0.349520691,-26350.25701
7529,0.22621428,-26799.90531
7530,0.036786129,-27241.60818
7531,0,-30469.12456
7532,0,-33896.16377
7533,0,-32955.80553
7534,0,-30155.03903
7535,0,-25697.37565
7536,0,-22612.05371
7537,0,-20892.64271
7538,0,-20020.48782
7539,0,-19369.24278
7540,0,-19198.2709
7541,0,-19851.6961
7542,0,-23049.18536
7543,0.034559683,-25243.45288
7544,0.147104393,-25382.66878
7545,0.396706461,-26397.26735
7546,0.594476905,-27071.70145
7547,0.291340603,-26903.25544
7548,0.803485095,-26987.81237
7549,0.769684491,-26710.42692
7550,0.69320163,-26181.66276
7551,0.608233853,-26161.33897
7552,0.349467516,-26873.63017
7553,0.168724191,-26915.17878
7554,0.043974513,-26812.27905
7555,0,-30012.63508
7556,0,-33652.20537
7557,0,-32815.8429
7558,0,-30065.5476
7559,0,-25816.3051
7560,0,-22414.60062
7561,0,-20670.71949
7562,0,-19695.82182
7563,0,-18968.31366
7564,0,-19099.70769
7565,0,-19594.33221
7566,0,-22772.02824
7567,0.041821168,-24682.94711
7568,0.180350141,-24503.69943
7569,0.360541632,-26040.27201
7570,0.626883678,-26200.26504
7571,0.714911471,-26238.00002
7572,0.787052092,-26101.98149
7573,0.790954043,-26245.78417
7574,0.698719559,-25304.61777
7575,0.607682399,-25854.2416
7576,0.457412317,-26694.3224
7577,0.222949798,-26600.27028
7578,0.04138812,-26447.23586
7579,0,-29596.36343
7580,0,-32600.12632
7581,0,-31324.4335
7582,0,-29353.81493
7583,0,-25891.51195
7584,0,-22628.18835
7585,0,-21201.18981
7586,0,-20256.92087
7587,0,-19675.74045
7588,0,-19358.53684
7589,0,-19540.43869
7590,0,-20683.48889
7591,0.035310202,-22484.05909
7592,0.131894154,-24781.36877
7593,0.215747143,-26195.96025
7594,0.55964695,-26953.12426
7595,0.75218548,-26578.13805
7596,0.66890686,-27050.57649
7597,0.646785522,-26436.75787
7598,0.750858819,-25949.94734
7599,0.557137389,-25673.28716
7600,0.437302125,-25711.00355
7601,0.242676373,-26113.06802
7602,0.045880485,-26457.11703
7603,0,-29398.84642
7604,0,-32343.54875
7605,0,-31822.2139
7606,0,-29213.83183
7607,0,-25800.887
7608,0,-22570.13546
7609,0,-20547.36061
7610,0,-19724.50058
7611,0,-18762.06718
7612,0,-18545.11432
7613,0,-18479.45757
7614,0,-19622.04159
7615,0.026883349,-20780.104
7616,0.16622833,-21897.32322
7617,0.329982091,-23555.33886
7618,0.557184283,-24151.1874
7619,0.723280011,-23674.96602
7620,0.723603328,-23346.42115
7621,0.781807502,-23001.58291
7622,0.674982402,-22859.49849
7623,0.636778499,-22745.11234
7624,0.474847376,-22821.20022
7625,0.215820378,-22736.16099
7626,0.040642594,-23103.65717
7627,0,-27026.59699
7628,0,-31276.30814
7629,0,-30236.93664
7630,0,-27374.99369
7631,0,-23104.97715
7632,0,-19458.43223
7633,0,-17582.20997
7634,0,-16591.59136
7635,0,-16150.42381
7636,0,-16234.04507
7637,0,-17128.94046
7638,0,-20308.61056
7639,0.038719521,-22983.65255
7640,0.180716608,-23424.45282
7641,0.329234009,-25040.19528
7642,0.481940722,-26000.30683
7643,0.479588081,-25836.80316
