hour,solar_cf
6105,0.359086912
6106,0.564244133
6107,0.745305161
6108,0.784533862
6109,0.431024759
6110,0.701142422
6111,0.446443494
6112,0.442453094
6113,0.278130555
6114,0.079225159
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,0.015435004
6128,0.125197594
6129,0.306276382
6130,0.448025559
6131,0.666019844
6132,0.601738771
6133,0.721235983
6134,0.754212697
6135,0.583638676
6136,0.479470304
6137,0.202674993
6138,0.073208916
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,0
6147,0
6148,0
6149,0
6150,0
6151,0.017812913
6152,0.124709757
6153,0.366227278
6154,0.540219657
6155,0.696602411
6156,0.714370813
6157,0.768610948
6158,0.696988277
6159,0.517386198
6160,0.327229622
6161,0.218589914
6162,0.052457575
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,0.017316975
6176,0.110275234
6177,0.345375577
6178,0.491836314
6179,0.703052
6180,0.67861538
6181,0.566737018
6182,0.601879915
6183,0.404400432
6184,0.482768075
6185,0.213242541
6186,0.055972744
6187,0
6188,0
6189,0
6190,0
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,0
6198,0
6199,0.025419337
6200,0.156512159
6201,0.350913117
6202,0.442316096
6203,0.55071754
6204,0.817694537
6205,0.632966549
6206,0.521101883
6207,0.588024383
6208,0.395641188
6209,0.282221894
6210,0.058906821
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,0
6220,0
6221,0
6222,0
6223,0.016532426
6224,0.091043774
6225,0.275249458
6226,0.307273035
6227,0.466746583
6228,0.339622773
6229,0.694339166
6230,0.735345103
6231,0.527626906
6232,0.393102591
6233,0.17484357
6234,0.041664324
6235,0
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,0.018100107
6248,0.116657635
6249,0.307156255
6250,0.412984646
6251,0.591339505
6252,0.558725983
6253,0.765873493
6254,0.683286103
6255,0.584326045
6256,0.476130956
6257,0.238154723
6258,0.077453899
6259,0
6260,0
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,0
6269,0
6270,0
6271,0.021553294
6272,0.186558548
6273,0.420147041
6274,0.53116679
6275,0.710960531
6276,0.799871583
6277,0.697658179
6278,0.639262578
6279,0.513499091
6280,0.411966136
6281,0.243282389
6282,0.05064573
6283,0
6284,0
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6293,0
6294,0
6295,0.024486165
6296,0.184863955
6297,0.31795729
6298,0.545225167
6299,0.667675862
6300,0.702534182
6301,0.662123476
6302,0.569171228
6303,0.338325763
6304,0.378133134
6305,0.168610576
6306,0.057831371
6307,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0
6319,0.029848969
6320,0.124981607
6321,0.362831192
6322,0.535830022
6323,0.573376364
6324,0.836041493
6325,0.809007198
6326,0.736050985
6327,0.673232767
6328,0.484892042
6329,0.285141995
6330,0.05504405
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0
6343,0.017428119
6344,0.147836969
6345,0.348470008
6346,0.509719882
6347,0.63432931
6348,0.663936368
6349,0.597390795
6350,0.713025542
6351,0.509651282
6352,0.308523413
6353,0.126051001
6354,0.049205297
6355,0
6356,0
6357,0
6358,0
6359,0
6360,0
6361,0
6362,0
6363,0
6364,0
6365,0
6366,0
6367,0.023044006
6368,0.125195776
6369,0.369938223
6370,0.411103969
6371,0.660316949
6372,0.679714131
6373,0.727678544
6374,0.548786265
6375,0.466983365
6376,0.484722925
6377,0.222566306
6378,0.058975997
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6391,0.022520186
6392,0.138881639
6393,0.348165869
6394,0.457344952
6395,0.613537383
6396,0.614435063
6397,0.586859631
6398,0.620217795
6399,0.592317476
6400,0.348683797
6401,0.175334724
6402,0.058938893
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,0.021386866
6416,0.152800413
6417,0.364350761
6418,0.520757962
6419,0.601591722
6420,0.784428669
6421,0.756416815
6422,0.600297436
6423,0.608489907
6424,0.302924117
6425,0.251913993
6426,0.044302725
6427,0
6428,0
6429,0
6430,0
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,0
6438,0
6439,0.018710637
6440,0.144005691
6441,0.262583214
6442,0.54171097
6443,0.516012585
6444,0.721318391
6445,0.781905818
6446,0.698048349
6447,0.630595257
6448,0.460998321
6449,0.292640107
6450,0.066170871
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,0
6461,0
6462,0
6463,0.032294291
6464,0.1531564
6465,0.364146083
6466,0.515207583
6467,0.609044163
6468,0.636280551
6469,0.774528724
6470,0.778463587
6471,0.573178898
6472,0.444516209
6473,0.127694411
6474,0.046913366
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0
6487,0.027817754
6488,0.081603677
6489,0.344158327
6490,0.625446788
6491,0.615829238
6492,0.635860042
6493,0.719578972
6494,0.559616228
6495,0.564674007
6496,0.384115122
6497,0.260593638
6498,0.046907226
6499,0
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0
6511,0.030411557
6512,0.180894847
6513,0.457492921
6514,0.565923713
6515,0.582227528
6516,0.744615678
6517,0.576383488
6518,0.709559076
6519,0.621805604
6520,0.425355374
6521,0.258271412
6522,0.064035429
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6535,0.021754822
6536,0.139771944
6537,0.422759315
6538,0.551306812
6539,0.765617611
6540,0.819906919
6541,0.879025003
6542,0.594934176
6543,0.671906755
6544,0.462689054
6545,0.223193075
6546,0.050238063
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,0.023003681
6560,0.143382355
6561,0.283408727
6562,0.536971007
6563,0.5482507
6564,0.684867167
6565,0.663749989
6566,0.728716363
6567,0.530827364
6568,0.442659979
6569,0.266793082
6570,0.055857338
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,0
6580,0
6581,0
6582,0
6583,0.025128731
6584,0.124456101
6585,0.251299548
6586,0.339425933
6587,0.656216185
6588,0.638792107
6589,0.545426902
6590,0.374591635
6591,0.397626145
6592,0.271602563
6593,0.135558925
6594,0.042603434
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,0
6602,0
6603,0
6604,0
6605,0
6606,0
6607,0.021038966
6608,0.251428375
6609,0.433458429
6610,0.52455752
6611,0.749418188
6612,0.825821768
6613,0.819540274
6614,0.732712246
6615,0.682381983
6616,0.457622445
6617,0.245376492
6618,0.065622066
6619,0
6620,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6629,0
6630,0
6631,0.027293568
6632,0.200540949
6633,0.367479905
6634,0.441216633
6635,0.661619816
6636,0.715561282
6637,0.675095122
6638,0.751198456
6639,0.576990316
6640,0.446957555
6641,0.192373663
6642,0.05044072
6643,0
6644,0
6645,0
6646,0
6647,0
6648,0
6649,0
6650,0
6651,0
6652,0
6653,0
6654,0
6655,0.026977452
6656,0.224186164
6657,0.286642865
6658,0.595508825
6659,0.662806756
6660,0.727300375
6661,0.742313641
6662,0.670112166
6663,0.62105236
6664,0.448212413
6665,0.230785113
6666,0.054792972
6667,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6679,0.028920866
6680,0.136383043
6681,0.328659469
6682,0.564007964
6683,0.631585735
6684,0.606054033
6685,0.664558532
6686,0.449395865
6687,0.287133205
6688,0.387298814
6689,0.205822888
6690,0.046783969
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0
6703,0.028807286
6704,0.185538357
6705,0.29597877
6706,0.477926065
6707,0.637886599
6708,0.655717107
6709,0.743091201
6710,0.719817267
6711,0.586123176
6712,0.325186496
6713,0.208627449
6714,0.04449525
6715,0
6716,0
6717,0
6718,0
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0.039853382
6728,0.169852872
6729,0.237593524
6730,0.500237177
6731,0.639175923
6732,0.662625159
6733,0.761854073
6734,0.751039411
6735,0.588830689
6736,0.402134467
6737,0.172794235
6738,0.052151193
6739,0
6740,0
6741,0
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0
6751,0.023683326
6752,0.156871727
6753,0.367192727
6754,0.395562073
6755,0.338603572
6756,0.656387447
6757,0.708924073
6758,0.690724098
6759,0.503250157
6760,0.392837572
6761,0.17407872
6762,0.047172438
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0
6775,0.028242816
6776,0.135903539
6777,0.420564971
6778,0.497422459
6779,0.718621352
6780,0.65604421
6781,0.732783028
6782,0.707380261
6783,0.451398157
6784,0.41255804
6785,0.241798893
6786,0.051902433
6787,0
6788,0
6789,0
6790,0
6791,0
6792,0
6793,0
6794,0
6795,0
6796,0
6797,0
6798,0
6799,0.027174854
6800,0.214052658
6801,0.479381898
6802,0.46034044
6803,0.640723651
6804,0.790999237
6805,0.669061156
6806,0.520280044
6807,0.471807782
6808,0.181833111
6809,0.252942174
6810,0.057349585
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,0
6818,0
6819,0
6820,0
6821,0
6822,0
6823,0.029572207
6824,0.135004187
6825,0.235095489
6826,0.52397529
6827,0.53926126
6828,0.71954607
6829,0.644524696
6830,0.610904459
6831,0.366987594
6832,0.394739454
6833,0.179286675
6834,0.038951182
6835,0
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,0.02831835
6848,0.179807878
6849,0.177137091
6850,0.494586958
6851,0.705808304
6852,0.573963847
6853,0.623177076
6854,0.537151097
6855,0.523692186
6856,0.407499897
6857,0.173518675
6858,0.040200562
6859,0
6860,0
6861,0
6862,0
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0
6869,0
6870,0
6871,0.04384257
6872,0.163550949
6873,0.46698144
6874,0.501117291
6875,0.657960862
6876,0.57002236
6877,0.601390399
6878,0.562095223
6879,0.352978141
6880,0.417825974
6881,0.206811794
6882,0.046899121
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,0
6890,0
6891,0
6892,0
6893,0
6894,0
6895,0.036394033
6896,0.183857811
6897,0.262886333
6898,0.355508693
6899,0.593321861
6900,0.472959115
6901,0.296614717
6902,0.550684668
6903,0.229720631
6904,0.244016914
6905,0.118486627
6906,0.042142278
6907,0
6908,0
6909,0
6910,0
6911,0
6912,0
6913,0
6914,0
6915,0
6916,0
6917,0
6918,0
6919,0.035513998
6920,0.196766729
6921,0.320756119
6922,0.468958865
6923,0.442650798
6924,0.69609632
6925,0.686465409
6926,0.654384092
6927,0.560640005
6928,0.452790309
6929,0.233408
6930,0.043078171
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0
6943,0.026824865
6944,0.143257341
6945,0.340620086
6946,0.548981749
6947,0.774814852
6948,0.708576253
6949,0.72848877
6950,0.751097712
6951,0.617373741
6952,0.466490846
6953,0.252983151
6954,0.052556401
6955,0
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,0
6963,0
6964,0
6965,0
6966,0
6967,0.03172635
6968,0.090880794
6969,0.414821806
6970,0.524545001
6971,0.5950509
6972,0.805413934
6973,0.806810371
6974,0.739659301
6975,0.673099316
6976,0.473280707
6977,0.270479207
6978,0.046985987
6979,0
6980,0
6981,0
6982,0
6983,0
6984,0
6985,0
6986,0
6987,0
6988,0
6989,0
6990,0
6991,0.035929563
6992,0.205660036
6993,0.402946292
6994,0.631391589
6995,0.729232432
6996,0.779201166
6997,0.776191908
6998,0.722917096
6999,0.624402825
7000,0.452930045
7001,0.242598124
7002,0.042937788
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,0
7013,0
7014,0
7015,0.046660082
7016,0.161664098
7017,0.323043575
7018,0.650781099
7019,0.691835932
7020,0.784784057
7021,0.745103361
7022,0.714337839
7023,0.620693372
7024,0.470204031
7025,0.204246258
7026,0.041854604
7027,0
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,0
7038,0
7039,0.041686876
7040,0.151922141
7041,0.322020632
7042,0.368114555
7043,0.520594156
7044,0.657006384
7045,0.706842889
7046,0.697940832
7047,0.59293167
7048,0.463775734
7049,0.221419701
7050,0.047518075
7051,0
7052,0
7053,0
7054,0
7055,0
7056,0
7057,0
7058,0
7059,0
7060,0
7061,0
7062,0
7063,0.034045703
7064,0.198966771
7065,0.40562251
7066,0.546124834
7067,0.715505818
7068,0.739289669
7069,0.707365994
7070,0.759543816
7071,0.552258714
7072,0.415421592
7073,0.243050676
7074,0.043147627
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,0
7085,0
7086,0
7087,0.030595295
7088,0.119195929
7089,0.214488094
7090,0.408065862
7091,0.370195168
7092,0.469059754
7093,0.52056519
7094,0.602953369
7095,0.541110468
7096,0.344366228
7097,0.23828829
7098,0.049757147
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0.031435385
7112,0.206849204
7113,0.413396553
7114,0.653885791
7115,0.701790212
7116,0.650369742
7117,0.778734076
7118,0.718478896
7119,0.650671125
7120,0.390203277
7121,0.251047582
7122,0.043384669
7123,0
7124,0
7125,0
7126,0
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,0
7134,0
7135,0.028403529
7136,0.086388661
7137,0.187701718
7138,0.538262629
7139,0.700899013
7140,0.779026329
7141,0.697843791
7142,0.667573657
7143,0.63348708
7144,0.464612928
7145,0.238384205
7146,0.039675416
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,0
7154,0
7155,0
7156,0
7157,0
7158,0
7159,0.033798017
7160,0.192030108
7161,0.330277074
7162,0.584857801
7163,0.619116601
7164,0.637139192
7165,0.712075554
7166,0.565424487
7167,0.490564014
7168,0.426089355
7169,0.223636186
7170,0.037255036
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,0
7182,0
7183,0.023516566
7184,0.138148008
7185,0.232461067
7186,0.557170679
7187,0.646645185
7188,0.533773268
7189,0.712854486
7190,0.799133537
7191,0.61613988
7192,0.493251974
7193,0.238155747
7194,0.042691375
7195,0
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,0.035508249
7208,0.172671266
7209,0.291334364
7210,0.299128782
7211,0.573297856
7212,0.761608757
7213,0.768292796
7214,0.671896476
7215,0.597532969
7216,0.42724082
7217,0.225003701
7218,0.040223953
7219,0
7220,0
7221,0
7222,0
7223,0
7224,0
7225,0
7226,0
7227,0
7228,0
7229,0
7230,0
7231,0.039159721
7232,0.23400108
7233,0.195935838
7234,0.456909548
7235,0.79917112
7236,0.624318938
7237,0.783288839
7238,0.748807941
7239,0.649269785
7240,0.463938494
7241,0.266034962
7242,0.047524427
7243,0
7244,0
7245,0
7246,0
7247,0
7248,0
7249,0
7250,0
7251,0
7252,0
7253,0
7254,0
7255,0.047429399
7256,0.222105484
7257,0.43967137
7258,0.61795984
7259,0.696593201
7260,0.775125661
7261,0.54880675
7262,0.586649266
7263,0.656699042
7264,0.44148155
7265,0.253562783
7266,0.044300717
7267,0
7268,0
7269,0
7270,0
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0.03424784
7280,0.175279298
7281,0.431719595
7282,0.500879161
7283,0.562064993
7284,0.696570999
7285,0.479579166
7286,0.703368284
7287,0.553001634
7288,0.402841567
7289,0.194504221
7290,0.037702389
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7297,0
7298,0
7299,0
7300,0
7301,0
7302,0
7303,0.039664419
7304,0.206093789
7305,0.435721962
7306,0.645919025
7307,0.741736624
7308,0.809155542
7309,0.787889246
7310,0.722882806
7311,0.631688244
7312,0.32037949
7313,0.248256795
7314,0.042733458
7315,0
7316,0
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0.056911706
7328,0.243244567
7329,0.426238202
7330,0.436513737
7331,0.638903855
7332,0.641925467
7333,0.770112436
7334,0.651764493
7335,0.416975443
7336,0.436387347
7337,0.233356076
7338,0.04081783
7339,0
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,0
7350,0
7351,0.051503389
7352,0.141233193
7353,0.299967152
7354,0.455884632
7355,0.740013599
7356,0.702867732
7357,0.83066868
7358,0.716783181
7359,0.616214468
7360,0.473341681
7361,0.228466705
7362,0.039413566
7363,0
7364,0
7365,0
7366,0
7367,0
7368,0
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7375,0.035806282
7376,0.152804036
7377,0.426746413
7378,0.522370315
7379,0.767773179
7380,0.698236484
7381,0.670135137
7382,0.686956771
7383,0.630124849
7384,0.40126844
7385,0.205584557
7386,0.040451772
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,0
7398,0
7399,0.032637056
7400,0.213615542
7401,0.327448098
7402,0.590011917
7403,0.683343834
7404,0.629110741
7405,0.745901375
7406,0.697635429
7407,0.572597989
7408,0.419756069
7409,0.216143833
7410,0.038093386
7411,0
7412,0
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,0
7423,0.03790097
7424,0.189060145
7425,0.399896755
7426,0.568356842
7427,0.608244861
7428,0.760743914
7429,0.770506642
7430,0.718500074
7431,0.588179951
7432,0.402109293
7433,0.201663562
7434,0.039023669
7435,0
7436,0
7437,0
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0.049639228
7448,0.151220423
7449,0.195983175
7450,0.487588911
7451,0.527670209
7452,0.741148043
7453,0.716332241
7454,0.727433918
7455,0.614683791
7456,0.399012263
7457,0.181065346
7458,0.041315114
7459,0
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,0.03322044
7472,0.175379246
7473,0.309637388
7474,0.543505641
7475,0.55058019
7476,0.406408811
7477,0.689948092
7478,0.657024913
7479,0.430539824
7480,0.437258251
7481,0.123247155
7482,0.038515546
7483,0
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7495,0.036550016
7496,0.172255448
7497,0.434566267
7498,0.576421976
7499,0.71154555
7500,0.756527689
7501,0.704205333
7502,0.52726627
7503,0.577568491
7504,0.434844971
7505,0.228924436
7506,0.039768702
7507,0
7508,0
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,0
7516,0
7517,0
7518,0
7519,0.037079172
7520,0.232993672
7521,0.449862751
7522,0.617685155
7523,0.467421763
7524,0.5789984
7525,0.66116943
7526,0.508014559
7527,0.579141073
7528,0.349520691
7529,0.22621428
7530,0.036786129
7531,0
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,0
7542,0
7543,0.034559683
7544,0.147104393
7545,0.396706461
7546,0.594476905
7547,0.291340603
7548,0.803485095
7549,0.769684491
7550,0.69320163
7551,0.608233853
7552,0.349467516
7553,0.168724191
7554,0.043974513
7555,0
7556,0
7557,0
7558,0
7559,0
7560,0
7561,0
7562,0
7563,0
7564,0
7565,0
7566,0
7567,0.041821168
7568,0.180350141
7569,0.360541632
7570,0.626883678
7571,0.714911471
7572,0.787052092
7573,0.790954043
7574,0.698719559
7575,0.607682399
7576,0.457412317
7577,0.222949798
7578,0.04138812
7579,0
7580,0
7581,0
7582,0
7583,0
7584,0
7585,0
7586,0
7587,0
7588,0
7589,0
7590,0
7591,0.035310202
7592,0.131894154
7593,0.215747143
7594,0.55964695
7595,0.75218548
7596,0.66890686
7597,0.646785522
7598,0.750858819
7599,0.557137389
7600,0.437302125
7601,0.242676373
7602,0.045880485
7603,0
7604,0
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0.026883349
7616,0.16622833
7617,0.329982091
7618,0.557184283
7619,0.723280011
7620,0.723603328
7621,0.781807502
7622,0.674982402
7623,0.636778499
7624,0.474847376
7625,0.215820378
7626,0.040642594
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,0.038719521
7640,0.180716608
7641,0.329234009
7642,0.481940722
7643,0.479588081
7644,0.744268666
7645,0.738419908
7646,0.723265079
7647,0.529728797
7648,0.46260844
7649,0.24214518
7650,0.044445638
7651,0
7652,0
7653,0
7654,0
7655,0
7656,0
7657,0
7658,0
7659,0
7660,0
7661,0
7662,0
7663,0.040184594
7664,0.219154445
7665,0.350738424
7666,0.482984725
7667,0.561041754
7668,0.716770839
7669,0.785647444
7670,0.719223977
7671,0.641295525
7672,0.44159414
7673,0.243712827
7674,0.041668691
7675,0
7676,0
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,0
7684,0
7685,0
7686,0
7687,0.036488238
7688,0.140579897
7689,0.309581727
7690,0.463716459
7691,0.591618877
7692,0.746365148
7693,0.736463593
7694,0.635116665
7695,0.554532361
7696,0.416045826
7697,0.233186619
7698,0.051358223
7699,0
7700,0
7701,0
7702,0
7703,0
7704,0
7705,0
7706,0
7707,0
7708,0
7709,0
7710,0
7711,0.028375707
7712,0.199510051
7713,0.208281015
7714,0.402809696
7715,0.554700532
7716,0.638601529
7717,0.481956024
7718,0.545876285
7719,0.446401338
7720,0.217960363
7721,0.19262229
7722,0.043990498
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,0
7735,0.026292055
7736,0.09144913
7737,0.147083769
7738,0.308407889
7739,0.1937568
7740,0.219136581
7741,0.465421276
7742,0.510986669
7743,0.437814269
7744,0.347123118
7745,0.168096673
7746,0.056629318
7747,0
7748,0
7749,0
7750,0
7751,0
7752,0
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,0.02672288
7760,0.204051969
7761,0.251008566
7762,0.532916228
7763,0.446839709
7764,0.780421728
7765,0.74569201
7766,0.608470095
7767,0.463505346
7768,0.383158852
7769,0.116553198
7770,0.049265896
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0.042403897
7784,0.130349852
7785,0.253952672
7786,0.42606839
7787,0.629637531
7788,0.716667404
7789,0.674658509
7790,0.691900477
7791,0.590433074
7792,0.39187088
7793,0.216605621
7794,0.04062598
7795,0
7796,0
7797,0
7798,0
7799,0
7800,0
7801,0
7802,0
7803,0
7804,0
7805,0
7806,0
7807,0.037759274
7808,0.141126853
7809,0.3756591
7810,0.449874498
7811,0.653198229
7812,0.751262326
7813,0.739981758
7814,0.721498861
7815,0.593636093
7816,0.463529884
7817,0.212192192
7818,0.052710722
7819,0
7820,0
7821,0
7822,0
7823,0
7824,0
7825,0
7826,0
7827,0
7828,0
7829,0
7830,0
7831,0.037485442
7832,0.171468443
7833,0.329331961
7834,0.428222262
7835,0.675577837
7836,0.580595426
7837,0.714168549
7838,0.619764229
7839,0.59710327
7840,0.417501819
7841,0.260382381
7842,0.037787175
7843,0
7844,0
7845,0
7846,0
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0.032949973
7856,0.178554637
7857,0.293156792
7858,0.511307929
7859,0.51350675
7860,0.717718093
7861,0.67968294
7862,0.461720809
7863,0.569356492
7864,0.396289189
7865,0.20896688
7866,0.048638482
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0.023565918
7880,0.142152045
7881,0.362446549
7882,0.446055809
7883,0.522895457
7884,0.472911022
7885,0.607343784
7886,0.663734633
7887,0.446334612
7888,0.332260662
7889,0.178267106
7890,0.04728133
7891,0
7892,0
7893,0
7894,0
7895,0
7896,0
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0.024633469
7904,0.095774397
7905,0.433142583
7906,0.502030625
7907,0.628870993
7908,0.659640013
7909,0.7948234
7910,0.750327072
7911,0.486858292
7912,0.417444522
7913,0.235472985
7914,0.066142789
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0.030186693
7928,0.108513148
7929,0.409922006
7930,0.466768073
7931,0.649671321
7932,0.690588332
7933,0.693112745
7934,0.702693651
7935,0.532595112
7936,0.430753822
7937,0.24278031
7938,0.04522386
7939,0
7940,0
7941,0
7942,0
7943,0
7944,0
7945,0
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0.023914014
7952,0.140140665
7953,0.426007135
7954,0.46401822
7955,0.566666653
7956,0.658238428
7957,0.683828196
7958,0.641164099
7959,0.572567928
7960,0.330299277
7961,0.179823751
7962,0.057915744
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0.031956841
7976,0.195925177
7977,0.336134366
7978,0.405141942
7979,0.48715189
7980,0.528412273
7981,0.630462759
7982,0.62324596
7983,0.628087508
7984,0.27572689
7985,0.221699436
7986,0.062343504
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,0
7995,0
7996,0
7997,0
7998,0
7999,0.029307735
8000,0.201949869
8001,0.352350897
8002,0.50076796
8003,0.565513891
8004,0.721991884
8005,0.666790435
8006,0.712715246
8007,0.603909366
8008,0.441129066
8009,0.2304209
8010,0.040137817
8011,0
8012,0
8013,0
8014,0
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0.025629504
8024,0.233225747
8025,0.359105336
8026,0.557473538
8027,0.686045402
8028,0.699143451
8029,0.770011489
8030,0.517447341
8031,0.546541
8032,0.350877806
8033,0.119966584
8034,0.045781103
8035,0
8036,0
8037,0
8038,0
8039,0
8040,0
8041,0
8042,0
8043,0
8044,0
8045,0
8046,0
8047,0.02511478
8048,0.108732499
8049,0.32543762
8050,0.607264002
8051,0.666944847
8052,0.779846253
8053,0.687189447
8054,0.426398161
8055,0.544926869
8056,0.460166825
8057,0.246408965
8058,0.031994524
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,0
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0.028957045
8072,0.143543088
8073,0.317638217
8074,0.487796054
8075,0.487646869
8076,0.510370517
8077,0.51540949
8078,0.397483583
8079,0.321098159
8080,0.307457379
8081,0.181660603
8082,0.053925252
8083,0
8084,0
8085,0
8086,0
8087,0
8088,0
8089,0
8090,0
8091,0
8092,0
8093,0
8094,0
8095,0.027344128
8096,0.200279697
8097,0.353263208
8098,0.406204567
8099,0.641860886
8100,0.666990976
8101,0.703256899
